dataset name,sample id,Causal Reasoning,Cognitive Flexibility,Emotion Perception and Empathy,Episodic Memory,Functional Perception,Inhibitory Control,Language,Mental Simulation,Metacognition,Object Permanence,Perception and Pattern Recognition,Planning,Procedural Memory,Prospective Memory,Semantic Memory,Spatial Reasoning and Navigation,Theory of Mind,Working Memory
Text_Navigation,375,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0
Text_Navigation,376,0,0,0,0,0,1,1,0,2,0,0,0,3,0,1,4,0,0
Text_Navigation,377,0,0,0,0,0,2,1,0,2,0,0,0,1,2,1,0,0,0
Text_Navigation,378,0,0,0,0,0,2,1,3,2,0,1,0,0,0,1,0,0,0
Text_Navigation,379,0,0,0,0,0,2,1,0,2,0,0,2,1,0,2,0,0,1
Text_Navigation,38,2,0,0,0,0,2,1,0,2,0,0,0,3,0,2,4,0,1
Text_Navigation,380,0,0,0,0,0,2,1,0,3,0,1,0,3,0,1,0,0,0
Text_Navigation,381,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0
Text_Navigation,382,1,0,0,0,0,1,1,0,2,0,0,0,3,0,1,0,0,1
Text_Navigation,383,0,0,0,0,0,2,1,0,2,0,0,0,3,0,1,0,0,0
Text_Navigation,384,0,0,0,0,0,1,1,0,2,0,1,0,1,1,1,0,0,1
Text_Navigation,385,2,0,0,0,0,2,1,0,2,0,3,0,1,0,1,0,0,0
Text_Navigation,386,0,0,0,0,0,2,1,1,2,0,3,0,3,1,1,0,0,1
Text_Navigation,387,0,0,0,0,0,1,1,3,3,0,0,0,1,1,1,4,0,0
Text_Navigation,388,0,0,0,0,0,2,1,1,3,0,1,3,1,0,1,0,0,0
Text_Navigation,389,0,0,0,0,0,1,1,3,2,0,1,2,1,0,1,0,0,0
Text_Navigation,39,0,0,0,0,0,1,1,0,2,0,3,0,0,0,1,0,0,0
Text_Navigation,390,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,3,0,0
Text_Navigation,391,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,1
Text_Navigation,392,1,0,0,0,0,2,1,0,2,0,0,3,1,0,1,4,0,1
Text_Navigation,393,0,0,0,0,0,2,1,0,3,0,0,0,1,1,1,4,0,0
Text_Navigation,394,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,395,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,396,0,0,0,0,0,2,1,1,2,0,1,0,1,0,1,4,0,0
Text_Navigation,397,0,0,0,0,0,3,1,3,2,0,0,0,1,0,1,0,0,1
Text_Navigation,398,0,0,0,0,0,2,1,2,2,0,2,0,1,0,1,0,0,1
Text_Navigation,399,0,0,0,0,0,1,1,0,2,0,1,0,1,0,1,0,0,1
Text_Navigation,4,0,0,0,0,0,2,1,0,2,0,3,0,3,0,1,0,0,0
Text_Navigation,40,0,0,0,0,0,2,1,3,2,0,0,0,3,0,0,0,0,0
Text_Navigation,400,0,0,0,0,0,2,1,3,2,0,0,0,1,1,1,4,0,0
Text_Navigation,401,0,0,0,0,1,2,1,3,2,0,1,0,1,0,1,0,0,0
Text_Navigation,402,1,0,0,0,0,2,1,2,2,0,2,0,2,0,1,0,0,1
Text_Navigation,403,0,0,0,0,0,2,1,3,2,0,0,0,3,0,1,0,0,0
Text_Navigation,404,0,0,0,0,0,2,1,3,2,0,0,0,1,0,0,0,0,1
Text_Navigation,405,1,0,0,0,1,2,1,0,2,0,3,0,1,0,1,0,0,1
Text_Navigation,406,0,0,0,0,0,2,1,0,2,0,0,2,3,0,0,0,0,1
Text_Navigation,407,0,0,0,0,0,1,1,1,2,0,0,0,1,1,1,0,0,1
Text_Navigation,408,0,0,0,0,0,2,1,0,1,0,3,0,1,0,1,0,0,0
Text_Navigation,409,0,0,0,0,0,2,1,0,2,0,1,0,1,0,0,0,0,0
Text_Navigation,41,0,0,0,0,0,1,1,1,2,0,0,0,1,1,1,0,0,0
Text_Navigation,410,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,411,0,0,0,0,0,2,1,0,3,0,0,0,3,1,1,0,0,1
Text_Navigation,412,0,0,0,0,0,2,1,0,2,0,3,0,1,0,1,0,0,1
Text_Navigation,413,0,0,0,0,0,1,1,1,2,0,0,0,1,1,1,0,0,1
Text_Navigation,414,0,0,0,0,0,2,1,1,2,0,0,2,1,0,1,0,0,1
Text_Navigation,415,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
Text_Navigation,416,0,0,0,0,0,2,1,0,3,0,0,0,3,0,0,0,0,1
Text_Navigation,417,0,0,0,0,0,1,1,3,2,0,0,0,1,1,2,0,0,1
Text_Navigation,418,0,0,0,0,0,2,1,0,2,0,0,0,2,0,1,3,0,0
Text_Navigation,419,2,0,0,0,0,2,1,0,2,0,0,0,3,0,1,4,0,1
Text_Navigation,42,0,0,0,0,1,1,1,2,2,0,1,0,1,0,1,0,0,1
Text_Navigation,420,1,0,0,0,1,2,1,3,2,0,0,0,1,0,0,0,0,1
Text_Navigation,421,0,0,0,0,0,3,1,3,2,0,0,0,3,1,2,4,0,0
Text_Navigation,422,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,423,2,0,0,0,0,2,1,0,2,0,0,0,3,0,1,0,0,1
Text_Navigation,424,0,0,0,0,0,1,1,0,2,0,3,0,1,0,1,4,0,0
Text_Navigation,425,0,0,0,0,0,3,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,426,0,0,0,0,0,2,1,0,3,0,0,3,1,1,1,4,0,1
Text_Navigation,427,0,0,0,0,0,2,1,0,2,0,1,0,3,0,1,0,0,0
Text_Navigation,428,0,0,0,0,0,2,1,3,2,0,0,0,1,0,1,0,0,1
Text_Navigation,429,0,0,0,0,0,2,1,1,3,0,0,0,3,0,2,0,0,0
Text_Navigation,43,0,0,0,0,0,2,1,0,2,0,3,0,1,1,1,0,0,1
Text_Navigation,430,1,0,0,0,1,2,1,1,2,0,0,0,1,0,1,3,0,1
Text_Navigation,431,1,0,0,0,0,2,1,0,2,0,0,0,3,0,1,0,0,1
Text_Navigation,432,0,0,0,0,0,1,1,0,2,0,0,0,1,1,2,4,0,0
Text_Navigation,433,2,0,0,0,1,1,1,0,2,0,1,0,1,0,1,0,0,1
Text_Navigation,434,0,0,0,0,0,2,1,0,2,0,2,0,1,0,1,0,0,1
Text_Navigation,435,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1
Text_Navigation,436,0,0,0,0,0,2,1,0,1,0,2,0,1,1,1,0,0,0
Text_Navigation,437,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,438,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,3,0,1
Text_Navigation,439,0,0,0,0,0,2,1,0,3,0,2,0,1,1,1,0,0,1
Text_Navigation,44,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,440,0,0,0,0,0,1,1,1,2,0,3,0,3,1,1,3,0,0
Text_Navigation,441,0,0,0,0,0,1,1,1,3,0,1,0,3,1,1,0,0,0
Text_Navigation,442,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,1
Text_Navigation,443,0,0,0,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,444,0,0,0,0,0,1,1,0,2,0,0,0,3,1,1,0,0,0
Text_Navigation,445,0,0,0,0,1,2,1,3,3,0,0,0,3,1,1,0,0,1
Text_Navigation,446,0,0,0,0,0,2,1,0,2,0,0,0,3,0,2,0,0,1
Text_Navigation,447,0,0,0,0,1,2,1,0,2,0,0,0,1,0,1,4,0,1
Text_Navigation,448,0,0,0,0,0,2,1,3,2,0,0,0,3,0,1,0,0,0
Text_Navigation,449,0,0,0,0,0,1,1,3,1,0,0,0,1,0,1,0,0,0
Text_Navigation,45,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,450,0,0,0,0,0,,1,0,2,0,1,0,1,0,1,0,0,0
Text_Navigation,451,0,0,0,0,0,2,1,0,2,0,0,3,3,0,1,0,0,1
Text_Navigation,452,0,0,0,0,0,2,1,0,2,0,1,0,1,1,1,0,0,1
Text_Navigation,453,0,0,0,0,0,2,1,0,2,0,1,0,0,0,1,0,0,1
Text_Navigation,454,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,0,0,1
Text_Navigation,455,2,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,456,0,0,0,0,0,2,1,0,3,0,0,3,1,0,1,0,0,1
Text_Navigation,457,0,0,0,0,0,1,1,0,2,0,0,0,3,1,1,0,0,1
Text_Navigation,458,0,0,0,0,0,2,1,3,2,0,0,0,1,1,1,0,0,0
Text_Navigation,459,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,46,0,0,0,0,0,2,1,0,3,0,0,3,1,0,2,0,0,1
Text_Navigation,460,0,0,0,0,0,1,1,0,2,0,1,0,3,1,1,3,0,1
Text_Navigation,461,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,462,0,0,0,0,0,2,1,0,2,0,0,0,3,0,1,4,0,0
Text_Navigation,463,0,0,0,0,0,2,1,0,2,0,0,2,1,0,1,0,0,0
Text_Navigation,464,0,0,0,0,0,2,1,0,2,0,1,0,1,1,1,0,0,1
Text_Navigation,465,0,0,0,0,0,3,1,0,2,0,0,0,3,0,1,0,0,1
Text_Navigation,466,0,0,0,0,0,1,1,0,2,0,1,3,3,0,1,0,0,0
Text_Navigation,467,0,0,0,0,0,2,1,0,2,0,0,3,1,1,0,0,0,0
Text_Navigation,468,1,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,1
Text_Navigation,469,0,0,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,1
Text_Navigation,47,0,0,0,0,1,2,1,0,2,0,1,0,3,1,1,3,0,0
Text_Navigation,470,0,0,0,0,0,2,1,3,2,0,0,0,1,0,0,0,0,0
Text_Navigation,471,0,0,0,0,0,2,1,0,2,0,2,0,1,0,1,0,0,0
Text_Navigation,472,0,0,0,0,0,3,1,3,1,0,1,0,3,0,1,0,0,0
Text_Navigation,473,0,0,0,0,0,2,1,3,2,0,0,0,3,1,1,0,0,0
Text_Navigation,474,1,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,475,0,0,0,0,0,2,1,0,2,0,3,0,0,0,2,0,0,1
Text_Navigation,476,0,0,0,0,0,2,1,1,2,0,2,0,1,1,1,0,0,0
Text_Navigation,477,0,0,0,0,0,2,1,0,2,0,0,0,3,1,1,0,0,0
Text_Navigation,478,0,0,0,0,0,2,1,1,3,0,0,0,3,1,1,0,0,1
Text_Navigation,479,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0
Text_Navigation,48,0,0,0,0,0,1,1,3,3,0,0,0,0,0,1,0,0,1
Text_Navigation,480,0,0,0,0,0,2,1,3,2,0,0,0,1,0,1,0,0,1
Text_Navigation,481,0,0,0,0,0,2,1,0,2,0,0,0,1,0,2,0,0,0
Text_Navigation,482,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,4,0,1
Text_Navigation,483,0,0,0,0,0,2,1,0,3,0,3,0,1,0,2,0,0,0
Text_Navigation,484,1,0,0,0,0,2,1,0,2,0,0,3,1,1,1,0,0,1
Text_Navigation,485,0,0,0,0,0,1,1,0,2,0,0,0,2,1,2,0,0,1
Text_Navigation,486,0,0,0,0,0,2,1,3,2,0,2,0,1,0,1,0,0,0
Text_Navigation,487,2,0,0,0,0,2,1,0,2,0,3,3,1,0,1,0,0,0
Text_Navigation,488,0,0,0,0,0,1,1,1,2,0,0,0,3,0,1,0,0,1
Text_Navigation,489,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,3,0,1
Text_Navigation,49,0,0,0,0,0,2,1,0,1,0,1,0,3,0,2,0,0,1
Text_Navigation,490,0,0,0,0,0,3,1,1,3,0,0,0,1,0,1,0,0,1
Text_Navigation,491,2,0,0,0,0,2,1,0,2,0,0,0,3,1,0,3,0,0
Text_Navigation,492,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1
Text_Navigation,493,0,0,0,0,0,2,1,0,2,0,1,0,3,0,0,4,0,1
Text_Navigation,494,0,0,0,0,0,2,1,0,2,0,0,0,3,0,1,0,0,0
Text_Navigation,495,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,496,0,0,0,0,1,2,1,1,2,0,3,0,3,1,1,0,0,1
Text_Navigation,497,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,498,0,0,0,0,0,3,1,1,2,0,0,3,1,1,1,0,0,1
Text_Navigation,499,0,0,0,0,0,2,1,0,1,0,1,3,3,0,1,0,0,1
Text_Navigation,5,2,0,0,0,0,2,1,1,2,0,0,3,1,0,1,0,0,1
Text_Navigation,50,0,0,0,0,0,2,1,1,2,0,0,0,1,1,1,0,0,0
Text_Navigation,500,0,0,0,0,0,1,1,0,2,0,3,0,1,1,1,0,0,0
Text_Navigation,501,1,0,0,0,0,2,1,0,2,0,0,2,1,1,1,0,0,1
Text_Navigation,502,0,0,0,0,0,2,1,0,2,0,0,0,3,0,1,0,0,1
Text_Navigation,503,0,0,0,0,0,2,1,3,2,0,2,2,1,0,1,0,0,1
Text_Navigation,504,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,1
Text_Navigation,505,0,0,0,0,1,2,1,0,2,0,3,0,3,0,0,0,0,2
Text_Navigation,506,0,0,0,0,0,2,1,0,2,0,0,3,0,0,1,0,0,0
Text_Navigation,507,0,0,0,0,0,2,1,3,2,0,0,0,3,0,1,0,0,0
Text_Navigation,508,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,509,0,0,0,0,1,2,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,51,0,0,0,0,0,1,1,0,3,0,0,0,1,1,1,0,0,1
Text_Navigation,510,0,0,0,0,0,3,1,0,2,0,2,0,1,0,0,0,0,1
Text_Navigation,511,0,0,0,0,0,2,1,0,2,0,0,0,2,1,2,0,0,1
Text_Navigation,512,1,0,0,0,0,2,1,0,2,0,3,0,1,0,1,0,0,1
Text_Navigation,513,0,0,0,0,0,1,1,3,2,0,3,0,1,0,1,0,0,0
Text_Navigation,514,0,0,0,0,0,2,1,0,2,0,0,0,3,0,1,0,0,0
Text_Navigation,515,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,4,0,1
Text_Navigation,516,0,0,0,0,0,2,1,0,3,0,0,0,1,0,1,4,0,0
Text_Navigation,517,0,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0
Text_Navigation,518,0,0,0,0,0,2,1,0,2,0,1,0,1,1,2,0,0,1
Text_Navigation,519,0,0,0,0,0,1,1,3,2,0,0,0,3,0,1,0,0,0
Text_Navigation,52,0,0,0,0,0,2,1,3,2,0,2,0,1,0,1,3,0,0
Text_Navigation,520,2,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,1
Text_Navigation,521,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,3,0,1
Text_Navigation,522,0,0,0,0,0,2,1,3,1,0,0,0,3,1,1,0,0,1
Text_Navigation,523,0,0,0,0,0,2,1,3,2,0,0,3,3,0,1,0,0,1
Text_Navigation,524,1,0,0,0,0,1,1,3,2,0,1,0,1,1,1,0,0,1
Text_Navigation,525,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,526,0,0,0,0,0,2,1,0,2,0,3,0,1,0,1,0,0,1
Text_Navigation,527,0,0,0,0,0,3,1,3,2,0,3,0,1,0,1,0,0,1
Text_Navigation,528,0,0,0,0,1,2,1,0,2,0,0,0,1,0,2,4,0,1
Text_Navigation,529,0,0,0,0,0,2,1,3,2,0,1,0,3,0,2,0,0,0
Text_Navigation,53,0,0,0,0,0,2,1,0,2,0,2,0,2,0,1,3,0,0
Text_Navigation,530,1,0,0,0,0,2,1,0,2,0,1,0,1,0,1,0,0,1
Text_Navigation,531,0,0,0,0,0,2,1,0,3,0,0,3,3,0,1,3,0,0
Text_Navigation,532,0,0,0,0,0,2,1,1,2,0,0,0,1,0,1,0,0,1
Text_Navigation,533,1,0,0,0,0,3,1,0,2,0,0,0,3,1,2,0,0,1
Text_Navigation,534,0,0,0,0,0,2,1,0,2,0,0,0,1,0,2,4,0,1
Text_Navigation,535,0,0,0,0,0,2,1,0,3,0,0,0,3,1,1,0,0,0
Text_Navigation,536,2,0,0,0,0,2,1,1,2,0,0,0,1,0,2,0,0,0
Text_Navigation,537,0,0,0,0,0,2,1,0,2,0,0,2,1,0,1,0,0,1
Text_Navigation,538,0,0,0,0,0,2,1,0,3,0,0,0,1,1,1,0,0,0
Text_Navigation,539,0,0,0,0,0,2,1,0,3,0,1,0,1,1,1,0,0,0
Text_Navigation,54,0,0,0,0,0,2,1,0,2,0,0,0,1,1,2,0,0,1
Text_Navigation,540,0,0,0,0,0,1,1,3,2,0,3,0,0,0,1,0,0,1
Text_Navigation,541,0,0,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,1
Text_Navigation,542,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,0,0
Text_Navigation,543,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0
Text_Navigation,544,0,0,0,0,0,1,1,0,2,0,1,0,3,0,1,0,0,0
Text_Navigation,545,0,0,0,0,1,2,1,3,2,0,0,0,1,0,1,0,0,0
Text_Navigation,546,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,547,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,548,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,1
Text_Navigation,549,0,0,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,1
Text_Navigation,55,0,0,0,0,0,2,1,1,2,0,3,0,1,0,1,4,0,0
Text_Navigation,550,1,0,0,0,0,2,1,0,2,0,3,0,1,0,1,3,0,1
Text_Navigation,551,1,0,0,0,0,1,1,0,2,0,1,0,3,0,0,3,0,0
Text_Navigation,552,0,0,0,0,0,1,1,3,2,0,2,0,1,0,0,0,0,0
Text_Navigation,553,0,0,0,0,0,3,1,3,2,0,0,0,1,0,2,0,0,0
Text_Navigation,554,2,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,1
Text_Navigation,555,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,3,0,0
Text_Navigation,556,0,0,0,0,0,2,1,0,2,0,3,3,1,0,1,0,0,1
Text_Navigation,557,1,0,0,0,0,2,1,0,2,0,0,0,1,1,0,0,0,1
Text_Navigation,558,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,1
Text_Navigation,559,0,0,0,0,0,2,1,0,2,0,2,0,1,0,1,4,0,1
Text_Navigation,56,0,0,0,0,0,2,1,3,2,0,1,0,1,0,1,0,0,1
Text_Navigation,560,0,0,0,0,0,1,1,0,2,0,1,0,3,0,0,0,0,1
Text_Navigation,561,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,3,0,1
Text_Navigation,562,2,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0
Text_Navigation,563,1,0,0,0,0,2,1,0,2,0,0,0,3,0,1,4,0,0
Text_Navigation,564,0,0,0,0,1,2,1,3,2,0,3,3,1,1,1,0,0,1
Text_Navigation,565,0,0,0,0,0,2,1,3,2,0,0,0,1,0,1,0,0,1
Text_Navigation,566,0,0,0,0,0,2,1,3,3,0,0,3,3,1,2,4,0,0
Text_Navigation,567,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,4,0,1
Text_Navigation,568,0,0,0,0,0,2,1,0,2,0,2,3,1,1,1,0,0,1
Text_Navigation,569,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,4,0,1
Text_Navigation,57,0,0,0,0,0,2,1,0,2,0,0,0,3,1,1,0,0,1
Text_Navigation,570,0,0,0,0,0,2,1,0,2,0,1,0,3,1,1,0,0,0
Text_Navigation,571,0,0,0,0,0,3,1,0,2,0,0,0,1,1,2,3,0,0
Text_Navigation,572,0,0,0,0,0,1,1,0,2,0,2,0,1,0,1,0,0,1
Text_Navigation,573,0,0,0,0,0,2,1,0,3,0,1,0,1,0,1,0,0,0
Text_Navigation,574,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0
Text_Navigation,575,0,0,0,0,0,2,1,1,2,0,0,0,3,1,1,0,0,1
Text_Navigation,576,1,0,0,0,0,2,1,0,2,0,0,3,0,0,0,0,0,1
Text_Navigation,577,0,0,0,0,0,1,1,0,2,0,3,0,1,0,1,3,0,0
Text_Navigation,578,0,0,0,0,1,2,1,1,2,0,1,2,3,0,1,0,0,1
Text_Navigation,579,0,0,0,0,0,3,1,0,3,0,0,0,3,1,1,0,0,1
Text_Navigation,58,0,0,0,0,0,2,1,0,1,0,0,0,1,1,1,0,0,1
Text_Navigation,580,0,0,0,0,0,2,1,0,3,0,1,0,1,1,1,0,0,1
Text_Navigation,581,0,0,0,0,0,3,1,0,2,0,1,0,1,0,1,0,0,0
Text_Navigation,582,1,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,583,0,0,0,3,0,1,1,0,2,0,1,0,3,0,2,0,0,0
Text_Navigation,584,0,0,0,0,0,2,1,0,2,0,1,0,3,1,1,0,0,0
Text_Navigation,585,0,0,0,0,0,2,1,0,3,0,1,0,1,0,1,0,0,1
Text_Navigation,586,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0
Text_Navigation,587,0,0,0,0,1,2,1,0,2,0,1,0,3,1,1,3,0,1
Text_Navigation,588,0,0,0,0,1,1,1,0,3,0,1,0,1,0,1,4,0,1
Text_Navigation,589,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,59,2,0,0,0,0,2,1,0,2,0,1,0,1,0,1,0,0,1
Text_Navigation,590,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,4,0,1
Text_Navigation,591,0,0,0,0,0,2,1,0,2,0,1,0,1,1,0,0,0,0
Text_Navigation,592,0,0,0,2,0,3,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,593,0,0,0,0,1,1,0,0,3,0,1,0,1,1,1,0,0,0
Text_Navigation,594,0,0,0,0,0,2,1,3,2,0,3,0,1,1,0,0,0,1
Text_Navigation,595,0,0,0,0,0,2,1,0,2,0,1,0,1,0,1,0,0,1
Text_Navigation,596,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,1
Text_Navigation,597,0,0,0,0,0,2,1,0,2,0,0,3,3,1,1,0,0,1
Text_Navigation,598,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,1
Text_Navigation,599,1,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,6,0,0,0,0,0,2,1,2,2,0,0,0,1,0,1,0,0,0
Text_Navigation,60,0,0,0,0,0,2,1,0,2,0,1,0,1,1,1,0,0,1
Text_Navigation,600,0,0,0,0,0,2,1,0,2,0,3,0,3,1,0,0,0,1
Text_Navigation,601,0,0,0,0,0,1,1,1,2,0,3,0,1,1,1,0,0,1
Text_Navigation,602,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0
Text_Navigation,603,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,604,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0
Text_Navigation,605,0,0,0,0,0,2,1,0,2,0,3,0,1,1,1,3,0,1
Text_Navigation,606,0,0,0,0,0,2,1,3,1,0,1,0,1,0,0,0,0,0
Text_Navigation,607,1,0,0,0,0,2,1,0,2,0,0,0,1,1,1,0,0,1
Text_Navigation,608,0,0,0,0,0,2,1,0,3,0,0,0,3,1,1,0,0,1
Text_Navigation,609,0,0,0,0,0,2,1,3,2,0,0,0,1,0,1,0,0,1
Text_Navigation,61,0,0,0,0,0,2,1,1,2,0,0,0,1,1,1,4,0,0
Text_Navigation,610,0,0,0,0,0,1,1,0,2,0,3,0,1,0,1,0,0,0
Text_Navigation,611,0,0,0,0,0,2,1,1,2,0,3,3,1,0,0,0,0,1
Text_Navigation,612,0,0,0,0,0,2,1,1,2,,2,0,3,1,1,0,0,1
Text_Navigation,613,0,0,0,0,0,2,1,0,2,0,3,0,1,1,1,0,0,1
Text_Navigation,614,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,1
Text_Navigation,615,0,0,0,0,0,2,1,0,2,0,0,0,1,0,2,0,0,1
Text_Navigation,616,0,0,0,0,0,2,1,0,2,0,1,3,1,0,1,0,0,1
Text_Navigation,617,0,0,0,0,0,3,1,0,2,0,0,0,1,1,1,0,0,1
Text_Navigation,618,0,0,0,0,0,2,1,0,2,0,3,0,1,0,1,0,0,1
Text_Navigation,619,2,0,0,0,0,2,1,2,2,0,0,0,1,0,1,0,0,0
Text_Navigation,62,0,0,0,0,0,1,1,1,2,0,0,0,3,0,1,4,0,1
Text_Navigation,620,2,0,0,0,0,2,1,1,2,0,3,0,3,1,1,0,0,0
Text_Navigation,621,0,0,0,0,0,1,1,1,2,0,1,,1,0,1,0,0,1
Text_Navigation,622,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1
Text_Navigation,623,0,0,0,3,0,2,1,0,2,0,0,3,1,1,1,0,0,0
Text_Navigation,624,0,0,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,0
Text_Navigation,625,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,626,0,0,0,0,0,2,1,3,2,0,1,0,3,0,1,0,0,0
Text_Navigation,627,0,0,0,0,1,1,1,3,2,0,0,0,1,0,1,0,0,0
Text_Navigation,628,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1
Text_Navigation,629,0,0,0,0,0,2,1,3,2,0,0,0,1,0,0,0,0,0
Text_Navigation,63,0,0,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0
Text_Navigation,630,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,4,0,0
Text_Navigation,631,1,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0
Text_Navigation,632,0,0,0,0,0,1,1,0,2,0,3,0,3,1,1,0,0,0
Text_Navigation,633,0,0,0,0,0,2,1,3,2,0,0,2,1,0,1,0,0,0
Text_Navigation,634,0,0,0,0,0,3,1,1,2,0,0,0,1,0,1,0,0,1
Text_Navigation,635,0,0,0,0,0,2,1,1,2,0,0,0,1,0,1,0,0,0
Text_Navigation,636,1,0,0,0,0,2,1,0,2,0,3,0,1,0,2,0,0,1
Text_Navigation,637,1,0,0,0,0,2,1,0,2,0,1,0,3,2,1,0,0,1
Text_Navigation,638,0,0,0,0,0,3,1,2,2,0,1,0,3,1,1,0,0,1
Text_Navigation,639,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,4,0,0
Text_Navigation,64,0,0,0,0,0,2,1,0,2,0,3,0,1,0,1,3,0,1
Text_Navigation,640,0,0,0,0,1,2,1,0,3,0,1,0,1,0,1,0,0,0
Text_Navigation,641,0,0,0,0,0,2,1,3,2,0,2,0,1,0,1,0,0,2
Text_Navigation,642,0,0,0,0,1,2,1,0,2,0,1,0,1,1,2,0,0,1
Text_Navigation,643,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,1
Text_Navigation,644,0,0,0,0,0,2,1,0,2,0,0,3,3,0,1,4,0,1
